,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric,Y_Very_Low_E,Y_Low_E,Y_Medium_E,Y_High_E,Y_Very_High_E
8,67.1,0.04427856487588995,0.529202966582895,1919.0,1,0,0,0,0,0,0,0,0,0,3.6230238791703084,1,0,0,0,0
9,61.35,0.043095494285570767,0.5295440662192467,1919.0,1,0,0,0,0,0,0,0,0,0,2.682551555150171,1,0,0,0,0
10,43.75,0.04019730180593413,0.5315119487366604,1919.0,1,0,0,0,0,0,0,0,0,0,2.220243562652737,1,0,0,0,0
11,30.75,0.038701609769122784,0.5337159771561638,1919.0,1,0,0,0,0,0,0,0,0,0,2.716397518418546,1,0,0,0,0
0,35.15,0.6139708078984172,0.8325167987471148,1926.0,1,0,0,0,0,0,0,0,0,0,1.8013490229756823,1,0,0,0,0
1,28.6,0.6150464107356717,0.8331112632575834,1926.0,1,0,0,0,0,0,0,0,0,0,1.6364880859604591,1,0,0,0,0
2,34.05,0.6217402109170318,0.834669170250536,1926.0,1,0,0,0,0,0,0,0,0,0,1.5925883779330419,1,0,0,0,0
3,51.65,0.639941917182415,0.8383999475231328,1926.0,1,0,0,0,0,0,0,0,0,0,1.6952348849201908,1,0,0,0,0
4,56.35,0.6433671378680408,0.8397323679776316,1926.0,1,0,0,0,0,0,0,0,0,0,1.6597169723678082,1,0,0,0,0
5,69.5,0.703423370072412,0.8380719671035639,1926.0,1,0,0,0,0,0,0,0,0,0,1.9096312739788253,1,0,0,0,0
6,72.5,0.7148895051724641,0.8344436837120823,1926.0,1,0,0,0,0,0,0,0,0,0,2.166889106216223,1,0,0,0,0
7,72.0,0.7205077025165696,0.8303439284674705,1926.0,1,0,0,0,0,0,0,0,0,0,2.0880836473624154,1,0,0,0,0
8,67.1,0.6996013250390613,0.8268796352857734,1926.0,1,0,0,0,0,0,0,0,0,0,2.6384266793723414,1,0,0,0,0
9,61.35,0.6809088097120182,0.8274126034675728,1926.0,1,0,0,0,0,0,0,0,0,0,1.9535382122628488,1,0,0,0,0
10,43.75,0.6351173685337593,0.8304874199010319,1926.0,1,0,0,0,0,0,0,0,0,0,1.6168675796167202,1,0,0,0,0
11,30.75,0.61148543435214,0.8339312143065059,1926.0,1,0,0,0,0,0,0,0,0,0,1.9781861570334438,1,0,0,0,0
0,35.15,1.1191366624983807,1.0323208304464224,1915.0,0,0,0,0,0,0,0,0,0,1,4.729046247545474,1,0,0,0,0
1,28.6,1.1210972550118572,1.0330579664394035,1915.0,0,0,0,0,0,0,0,0,0,1,4.296240064171428,1,0,0,0,0
2,34.05,1.133298612304463,1.0349897711106646,1915.0,0,0,0,0,0,0,0,0,0,1,4.180991021999437,1,0,0,0,0
3,51.65,1.1664764060033892,1.0396159349286846,1915.0,0,0,0,0,0,0,0,0,0,1,4.450466882868061,1,0,0,0,0
4,56.35,1.1727198462404793,1.0412681362922633,1915.0,0,0,0,0,0,0,0,0,0,1,4.357222403905829,1,0,0,0,0
5,69.5,1.282189434056042,1.0392092392084191,1915.0,0,0,0,0,0,0,0,0,0,1,5.013317516605975,0,1,0,0,0
6,72.5,1.3030897309472762,1.0347101678029822,1915.0,0,0,0,0,0,0,0,0,0,1,5.688691456179468,0,1,0,0,0
7,72.0,1.3133304957264054,1.0296264712996634,1915.0,0,0,0,0,0,0,0,0,0,1,5.481805031213877,0,1,0,0,0
8,67.1,1.2752226684256307,1.025330747754359,1915.0,0,0,0,0,0,0,0,0,0,1,6.926609795417795,0,1,0,0,0
9,61.35,1.2411502354244381,1.0259916282997903,1915.0,0,0,0,0,0,0,0,0,0,1,5.1285855402287766,0,1,0,0,0
10,43.75,1.157682292010903,1.0298044006772795,1915.0,0,0,0,0,0,0,0,0,0,1,4.244730733821596,1,0,0,0,0
11,30.75,1.1146063613507362,1.0340747057400672,1915.0,0,0,0,0,0,0,0,0,0,1,5.193293306042278,0,1,0,0,0
0,35.15,3.5361609821997444,0.4162583993735574,1923.0,0,0,1,0,0,0,0,0,0,0,1.8903350467521824,1,0,0,0,0
1,28.6,3.542355909933299,0.4165556316287917,1923.0,0,0,1,0,0,0,0,0,0,0,1.7173300360044748,1,0,0,0,0
2,34.05,3.5809088097120183,0.417334585125268,1923.0,0,0,1,0,0,0,0,0,0,0,1.6712616974604373,1,0,0,0,0
3,51.65,3.6857414217468203,0.4191999737615664,1923.0,0,0,1,0,0,0,0,0,0,0,1.7789789066795414,1,0,0,0,0
4,56.35,3.7054689586070704,0.4198661839888158,1923.0,0,0,1,0,0,0,0,0,0,0,1.7417064214316038,1,0,0,0,0
5,69.5,4.05136244788541,0.41903598355178195,1923.0,0,0,1,0,0,0,0,0,0,0,2.0039664038083105,1,0,0,0,0
6,72.5,4.117401580423685,0.41722184185604116,1923.0,0,0,1,0,0,0,0,0,0,0,2.2739326847051204,1,0,0,0,0
7,72.0,4.14975955246885,0.41517196423373526,1923.0,0,0,1,0,0,0,0,0,0,0,2.1912342632183974,1,0,0,0,0
8,67.1,4.029349403705986,0.4134398176428867,1923.0,0,0,1,0,0,0,0,0,0,0,2.7687640522126897,1,0,0,0,0
9,61.35,3.92168997998694,0.4137063017337864,1923.0,0,0,1,0,0,0,0,0,0,0,2.0500423297811508,1,0,0,0,0
10,43.75,3.6579544643400057,0.41524370995051596,1923.0,0,0,1,0,0,0,0,0,0,0,1.6967402833782321,1,0,0,0,0
11,30.75,3.5218464889901733,0.4169656071532529,1923.0,0,0,1,0,0,0,0,0,0,0,2.075907874567857,1,0,0,0,0
0,35.15,3.7537708887966517,0.7242896149099898,2004.0,0,1,0,0,0,0,0,0,0,0,4.469226389127532,1,0,0,0,0
1,28.6,3.760347042852271,0.7248067990340976,2004.0,0,1,0,0,0,0,0,0,0,0,4.060199131862534,1,0,0,0,0
2,34.05,3.8012724287712194,0.7261621781179662,2004.0,0,1,0,0,0,0,0,0,0,0,3.9512820196934415,1,0,0,0,0
3,51.65,3.912556278469701,0.7294079543451255,2004.0,0,1,0,0,0,0,0,0,0,0,4.205952531586195,1,0,0,0,0
4,56.35,3.9334978175982744,0.7305671601405395,2004.0,0,1,0,0,0,0,0,0,0,0,4.117831023737811,1,0,0,0,0
5,69.5,4.300677060062974,0.7291226113801005,2004.0,0,1,0,0,0,0,0,0,0,0,4.737879430534217,1,0,0,0,0
6,72.5,4.370780139218988,0.7259660048295116,2004.0,0,1,0,0,0,0,0,0,0,0,5.376147460760719,0,1,0,0,0
7,72.0,4.405129371082317,0.7223992177666992,2004.0,0,1,0,0,0,0,0,0,0,0,5.180627640989791,0,1,0,0,0
8,67.1,4.277309367010969,0.7193852826986228,2004.0,0,1,0,0,0,0,0,0,0,0,6.546052980754401,0,1,0,0,0
9,61.35,4.163024747986136,0.7198489650167883,2004.0,0,1,0,0,0,0,0,0,0,0,4.846814481288899,1,0,0,0,0
10,43.75,3.883059354453237,0.7225240553138977,2004.0,0,1,0,0,0,0,0,0,0,0,4.011519790101975,1,0,0,0,0
11,30.75,3.7385755036972608,0.72552015644666,2004.0,0,1,0,0,0,0,0,0,0,0,4.907967119562479,1,0,0,0,0
0,35.15,3.5517045469566666,0.5910869271104515,2004.0,0,1,0,0,0,0,0,0,0,0,4.233934729571062,1,0,0,0,0
1,28.6,3.557926705141797,0.5915089969128843,2004.0,0,1,0,0,0,0,0,0,0,0,3.846441557578593,1,0,0,0,0
2,34.05,3.596649068216247,0.5926151108778805,2004.0,0,1,0,0,0,0,0,0,0,0,3.743258611872562,1,0,0,0,0
3,51.65,3.701942482941312,0.5952639627414242,2004.0,0,1,0,0,0,0,0,0,0,0,3.984521468353383,1,0,0,0,0
4,56.35,3.721756734249299,0.5962099812641185,2004.0,0,1,0,0,0,0,0,0,0,0,3.9010392994014804,1,0,0,0,0
5,69.5,4.069170634469522,0.5950310966435303,2004.0,0,1,0,0,0,0,0,0,0,0,4.488443976402638,1,0,0,0,0
6,72.5,4.135500048909064,0.5924550154355784,2004.0,0,1,0,0,0,0,0,0,0,0,5.093109067104935,0,1,0,0,0
7,72.0,4.168000253798383,0.589544189211904,2004.0,0,1,0,0,0,0,0,0,0,0,4.907882792315752,1,0,0,0,0
8,67.1,4.047060829656342,0.5870845410528991,2004.0,0,1,0,0,0,0,0,0,0,0,6.201422493220078,0,1,0,0,0
9,61.35,3.938928177701168,0.5874629484619767,2004.0,0,1,0,0,0,0,0,0,0,0,4.591643916280347,1,0,0,0,0
10,43.75,3.67403338506238,0.5896460681297326,2004.0,0,1,0,0,0,0,0,0,0,0,3.8003250403678988,1,0,0,0,0
11,30.75,3.537327132897823,0.5920911621576191,2004.0,0,1,0,0,0,0,0,0,0,0,4.649577047531269,1,0,0,0,0
0,35.15,0.4507633779507367,2.289421196554566,1981.0,0,0,0,0,1,0,0,0,0,0,5.983105872152153,0,1,0,0,0
1,28.6,0.4515530610464425,2.2910559739583545,1981.0,0,0,0,0,1,0,0,0,0,0,5.4355271254665904,0,1,0,0,0
2,34.05,0.45646749662263086,2.295340218188974,1981.0,0,0,0,0,1,0,0,0,0,0,5.289716070787848,0,1,0,0,0
3,51.65,0.46983077464025397,2.3055998556886155,1981.0,0,0,0,0,1,0,0,0,0,0,5.630652175272586,0,1,0,0,0
4,56.35,0.4723454936246375,2.3092640119384873,1981.0,0,0,0,0,1,0,0,0,0,0,5.512680905713896,0,1,0,0,0
5,69.5,0.5164374109392391,2.304697909534801,1981.0,0,0,0,0,1,0,0,0,0,0,6.342760866028097,0,1,0,0,0
6,72.5,0.5248555860759863,2.2947201302082263,1981.0,0,0,0,0,1,0,0,0,0,0,7.197232057942964,0,1,0,0,0
7,72.0,0.5289803385564688,2.283445803285544,1981.0,0,0,0,0,1,0,0,0,0,0,6.935483003422157,0,1,0,0,0
8,67.1,0.5136313525603234,2.2739189970358766,1981.0,0,0,0,0,1,0,0,0,0,0,8.763424498667336,0,1,0,0,0
9,61.35,0.49990773371262087,2.2753846595358254,1981.0,0,0,0,0,1,0,0,0,0,0,6.4885959357034935,0,1,0,0,0
10,43.75,0.4662887009488359,2.2838404047278376,1981.0,0,0,0,0,1,0,0,0,0,0,5.3703584295489595,0,1,0,0,0
11,30.75,0.4489386733218243,2.293310839342891,1981.0,0,0,0,0,1,0,0,0,0,0,6.570463059293911,0,1,0,0,0
